,CE appliance,dish washer,electric furnace,electric space heater,fridge,microwave,washer dryer,waste disposal unit,main
12661,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.38999939
12662,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.38999939
12663,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.100006104
12664,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.479995728
12665,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.279998779
12666,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.190002441
12667,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.239990234
12668,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.320007324
12669,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.380004883
12670,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.75
12671,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.589996338
12672,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.170013428
12673,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.429992676
12674,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.5
12675,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.770004272
12676,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.829986572
12677,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.600006104
12678,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.850006104
12679,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.850006104
12680,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.850006104
12681,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.660003662
12682,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.269989014
12683,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.630004883
12684,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.720001221
12685,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.419998169
12686,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.049987793
12687,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.880004883
12688,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.609985352
12689,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.740005493
12690,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.510009766
12691,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.529998779
12692,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.75
12693,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.380004883
12694,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.089996338
12695,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.399993896
12696,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.399993896
12697,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.399993896
12698,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.600006104
12699,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.429992676
12700,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.13999939
12701,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.540008545
12702,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.61000061
12703,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.989990234
12704,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.259994507
12705,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.269989014
12706,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.690002441
12707,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.920013428
12708,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.519989014
12709,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.570007324
12710,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.940002441
12711,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.980010986
12712,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.759994507
12713,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.979995728
12714,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.979995728
12715,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.979995728
12716,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.11000061
12717,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.809997559
12718,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.660003662
12719,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.63999939
12720,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.729995728
12721,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.070007324
12722,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.690002441
12723,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,187.029998779
12724,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.399993896
12725,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.829986572
12726,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.950012207
12727,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.570007324
12728,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.589996338
12729,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.600006104
12730,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.380004883
12731,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.539993286
12732,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.539993286
12733,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.539993286
12734,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.660003662
12735,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.489990234
12736,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.929992676
12737,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.399993896
12738,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.86000061
12739,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.88999939
12740,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.119995117
12741,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.580001831
12742,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.660003662
12743,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.489990234
12744,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.149993896
12745,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.800003052
12746,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.320007324
12747,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.429992676
12748,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.279998779
12749,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.040008545
12750,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.040008545
12751,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.040008545
12752,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.919998169
12753,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.989990234
12754,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.839996338
12755,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.779998779
12756,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.869995117
12757,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.429992676
12758,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.86000061
12759,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.179992676
12760,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.369995117
12761,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.459991455
12762,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.019989014
12763,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.929992676
12764,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.790008545
12765,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.730010986
12766,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.800003052
12767,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.899993896
12768,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.899993896
12769,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.899993896
12770,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.850006104
12771,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.75
12772,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.679992676
12773,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.669998169
12774,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.619995117
12775,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.220001221
12776,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.800003052
12777,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.830001831
12778,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.790008545
12779,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.790008545
12780,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.890014648
12781,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.589996338
12782,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.160003662
12783,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.790008545
12784,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.86000061
12785,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.739990234
12786,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.739990234
12787,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.739990234
12788,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.760009766
12789,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.38999939
12790,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.690002441
12791,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.429992676
12792,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,186.179992676
12793,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.760009766
12794,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.550003052
12795,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.440002441
12796,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.779998779
12797,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.459991455
12798,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.619995117
12799,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.450012207
12800,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.5
12801,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.75
12802,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.440002441
12803,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.440002441
12804,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.440002441
12805,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.330001831
12806,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.820007324
12807,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.380004883
12808,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.609985352
12809,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.86000061
12810,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.309997559
12811,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.520004272
12812,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.380004883
12813,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.170013428
12814,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.369995117
12815,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.13999939
12816,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.419998169
12817,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.309997559
12818,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.260009766
12819,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.029998779
12820,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.649993896
12821,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.649993896
12822,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.649993896
12823,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.229995728
12824,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.199996948
12825,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.209991455
12826,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.169998169
12827,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.239990234
12828,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.269989014
12829,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.220001221
12830,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.029998779
12831,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.179992676
12832,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.239990234
12833,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.11000061
12834,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.940002441
12835,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.019989014
12836,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.580001831
12837,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.920013428
12838,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.199996948
12839,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.199996948
12840,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.199996948
12841,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.179992676
12842,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.61000061
12843,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.36000061
12844,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.949996948
12845,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.830001831
12846,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.790008545
12847,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.88999939
12848,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.769989014
12849,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.75
12850,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.980010986
12851,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.220001221
12852,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.199996948
12853,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.700012207
12854,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.339996338
12855,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.699996948
12856,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.330001831
12857,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.330001831
12858,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.910003662
12859,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.940002441
12860,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.940002441
12861,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.86000061
12862,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.910003662
12863,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.429992676
12864,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.949996948
12865,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.070007324
12866,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.690002441
12867,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.429992676
12868,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.25
12869,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.649993896
12870,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.619995117
12871,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.759994507
12872,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.779998779
12873,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.619995117
12874,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.619995117
12875,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.619995117
12876,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.769989014
12877,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.979995728
12878,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.679992676
12879,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.63999939
12880,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.13999939
12881,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.940002441
12882,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.169998169
12883,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.589996338
12884,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.600006104
12885,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.619995117
12886,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.619995117
12887,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.829986572
12888,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.559997559
12889,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.890014648
12890,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.63999939
12891,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.63999939
12892,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.63999939
12893,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.899993896
12894,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.419998169
12895,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.739990234
12896,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.350006104
12897,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.38999939
12898,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.699996948
12899,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.399993896
12900,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.070007324
12901,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.679992676
12902,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.63999939
12903,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.279998779
12904,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.330001831
12905,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.0
12906,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.38999939
12907,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.410003662
12908,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.570007324
12909,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.570007324
12910,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.570007324
12911,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.0
12912,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.350006104
12913,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,185.179992676
12914,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.489990234
12915,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.320007324
12916,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.559997559
12917,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.779998779
12918,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.019989014
12919,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.720001221
12920,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.919998169
12921,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.429992676
12922,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.11000061
12923,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.100006104
12924,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.13999939
12925,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.880004883
12926,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.309997559
12927,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.309997559
12928,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.309997559
12929,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.970001221
12930,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.699996948
12931,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.240005493
12932,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.429992676
12933,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.88999939
12934,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.86000061
12935,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.800003052
12936,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.009994507
12937,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.669998169
12938,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.910003662
12939,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.669998169
12940,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.619995117
12941,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.589996338
12942,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.740005493
12943,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.63999939
12944,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.570007324
12945,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.570007324
12946,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.570007324
12947,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.949996948
12948,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.239990234
12949,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.38999939
12950,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.760009766
12951,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.279998779
12952,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.540008545
12953,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.470001221
12954,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.450012207
12955,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.660003662
12956,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.619995117
12957,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.300003052
12958,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.309997559
12959,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.149993896
12960,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,184.279998779
12961,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.38999939
12962,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.220001221
12963,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.220001221
12964,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.220001221
12965,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.149993896
12966,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.070007324
12967,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.230010986
12968,5.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,182.980010986
12969,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.080001831
12970,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.309997559
12971,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.0
12972,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.179992676
12973,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.899993896
12974,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.11000061
12975,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.940002441
12976,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.919998169
12977,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.330001831
12978,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.070007324
12979,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.040008545
12980,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.959991455
12981,7.5,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.959991455
12982,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.0
12983,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.989990234
12984,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.470001221
12985,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.059997559
12986,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.88999939
12987,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.910003662
12988,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.989990234
12989,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,183.309997559
12990,5.0,1.0,0.0,0.0,1.0,9.0,0.0,0.0,182.959991455
12991,5.0,1.0,0.0,0.0,247.0,9.0,0.0,0.0,400.869995117
12992,5.0,1.0,0.0,0.0,248.0,9.0,0.0,0.0,405.260009766
12993,5.0,1.0,0.0,0.0,249.0,10.0,0.0,0.0,405.579986572
12994,5.0,1.0,0.0,0.0,247.0,9.0,0.0,0.0,403.089996338
12995,5.0,1.0,0.0,0.0,240.0,9.0,0.0,0.0,397.130004883
12996,7.5,1.0,0.0,0.0,236.0,9.0,0.0,0.0,391.989990234
12997,7.5,1.0,0.0,0.0,224.0,9.0,0.0,0.0,377.470001221
12998,7.5,1.0,0.0,0.0,224.0,9.0,0.0,0.0,377.470001221
12999,7.5,1.0,0.0,0.0,224.0,9.0,0.0,0.0,377.470001221
13000,5.0,1.0,0.0,0.0,215.0,9.0,0.0,0.0,371.359985352
